"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"4320230";"Sede Nova (RS)";"3050"
"4320263";"Segredo (RS)";"7428"
"4320305";"Selbach (RS)";"5152"
"4320321";"Senador Salgado Filho (RS)";"2880"
"4320354";"Sentinela do Sul (RS)";"5528"
"4320404";"Serafina Corrêa (RS)";"16184"
"4320453";"Sério (RS)";"2198"
"4320503";"Sertão (RS)";"6065"
"4320552";"Sertão Santana (RS)";"6317"
"4320578";"Sete de Setembro (RS)";"2114"
"4320602";"Severiano de Almeida (RS)";"3868"
"4320651";"Silveira Martins (RS)";"2481"
"4320677";"Sinimbu (RS)";"10408"
"4320701";"Sobradinho (RS)";"15018"
"4320800";"Soledade (RS)";"31361"
"4320859";"Tabaí (RS)";"4526"
"4320909";"Tapejara (RS)";"22077"
"4321006";"Tapera (RS)";"10814"
"4321105";"Tapes (RS)";"17425"
"4321204";"Taquara (RS)";"57544"
"4321303";"Taquari (RS)";"27207"
"4321329";"Taquaruçu do Sul (RS)";"3101"
"4321352";"Tavares (RS)";"5567"
"4321402";"Tenente Portela (RS)";"14008"
"4321436";"Terra de Areia (RS)";"10783"
"4321451";"Teutônia (RS)";"30846"
"4321469";"Tio Hugo (RS)";"2946"
"4321477";"Tiradentes do Sul (RS)";"6294"
"4321493";"Toropi (RS)";"2970"
"4321501";"Torres (RS)";"37564"
"4321600";"Tramandaí (RS)";"47521"
"4321626";"Travesseiro (RS)";"2391"
"4321634";"Três Arroios (RS)";"2851"
"4321667";"Três Cachoeiras (RS)";"10904"
"4321709";"Três Coroas (RS)";"26589"
"4321808";"Três de Maio (RS)";"24497"
"4321832";"Três Forquilhas (RS)";"2898"
"4321857";"Três Palmeiras (RS)";"4457"
"4321907";"Três Passos (RS)";"24632"
"4321956";"Trindade do Sul (RS)";"5961"
"4322004";"Triunfo (RS)";"28289"
"4322103";"Tucunduva (RS)";"5965"
"4322152";"Tunas (RS)";"4604"
"4322186";"Tupanci do Sul (RS)";"1573"
"4322202";"Tupanciretã (RS)";"23705"
"4322251";"Tupandi (RS)";"4472"
"4322301";"Tuparendi (RS)";"8494"
"4322327";"Turuçu (RS)";"3585"
"4322343";"Ubiretama (RS)";"2232"
"4322350";"União da Serra (RS)";"1374"
"4322376";"Unistalda (RS)";"2467"
"4322400";"Uruguaiana (RS)";"129784"
"4322509";"Vacaria (RS)";"65397"
"4322525";"Vale Verde (RS)";"3461"
"4322533";"Vale do Sol (RS)";"11727"
"4322541";"Vale Real (RS)";"5638"
"4322558";"Vanini (RS)";"2101"
"4322608";"Venâncio Aires (RS)";"70481"
"4322707";"Vera Cruz (RS)";"26024"
"4322806";"Veranópolis (RS)";"25073"
"4322855";"Vespasiano Corrêa (RS)";"1956"
"4322905";"Viadutos (RS)";"5205"
"4323002";"Viamão (RS)";"253717"
"4323101";"Vicente Dutra (RS)";"5152"
"4323200";"Victor Graeff (RS)";"3051"
"4323309";"Vila Flores (RS)";"3382"
"4323358";"Vila Lângaro (RS)";"2185"
"4323408";"Vila Maria (RS)";"4407"
"4323457";"Vila Nova do Sul (RS)";"4370"
"4323507";"Vista Alegre (RS)";"2877"
"4323606";"Vista Alegre do Prata (RS)";"1611"
"4323705";"Vista Gaúcha (RS)";"2882"
"4323754";"Vitória das Missões (RS)";"3422"
"4323770";"Westfália (RS)";"2977"
"4323804";"Xangri-lá (RS)";"14650"
"5000203";"Água Clara (MS)";"14992"
"5000252";"Alcinópolis (MS)";"5188"
"5000609";"Amambai (MS)";"38465"
"5000708";"Anastácio (MS)";"24954"
"5000807";"Anaurilândia (MS)";"8927"
"5000856";"Angélica (MS)";"10458"
"5000906";"Antônio João (MS)";"8808"
"5001003";"Aparecida do Taboado (MS)";"25072"
"5001102";"Aquidauana (MS)";"47482"
"5001243";"Aral Moreira (MS)";"11771"
"5001508";"Bandeirantes (MS)";"6795"
"5001904";"Bataguassu (MS)";"22389"
"5002001";"Batayporã (MS)";"11248"
"5002100";"Bela Vista (MS)";"24331"
"5002159";"Bodoquena (MS)";"7820"
"5002209";"Bonito (MS)";"21483"
"5002308";"Brasilândia (MS)";"11864"
"5002407";"Caarapó (MS)";"29292"
"5002605";"Camapuã (MS)";"13694"
"5002704";"Campo Grande (MS)";"874210"
"5002803";"Caracol (MS)";"5972"
"5002902";"Cassilândia (MS)";"21748"
"5002951";"Chapadão do Sul (MS)";"23940"
"5003108";"Corguinho (MS)";"5730"
"5003157";"Coronel Sapucaia (MS)";"15016"
"5003207";"Corumbá (MS)";"109899"
"5003256";"Costa Rica (MS)";"20159"
"5003306";"Coxim (MS)";"33323"
"5003454";"Deodápolis (MS)";"12773"
"5003488";"Dois Irmãos do Buriti (MS)";"11132"
"5003504";"Douradina (MS)";"5827"
"5003702";"Dourados (MS)";"218069"
"5003751";"Eldorado (MS)";"12224"
"5003801";"Fátima do Sul (MS)";"19181"
"5003900";"Figueirão (MS)";"3027"
"5004007";"Glória de Dourados (MS)";"9960"
"5004106";"Guia Lopes da Laguna (MS)";"9991"
"5004304";"Iguatemi (MS)";"15838"
"5004403";"Inocência (MS)";"7618"
"5004502";"Itaporã (MS)";"23539"
"5004601";"Itaquiraí (MS)";"20637"
"5004700";"Ivinhema (MS)";"23021"
"5004809";"Japorã (MS)";"8836"
"5004908";"Jaraguari (MS)";"7019"
"5005004";"Jardim (MS)";"25758"
"5005103";"Jateí (MS)";"4025"
"5005152";"Juti (MS)";"6553"
"5005202";"Ladário (MS)";"22590"
"5005251";"Laguna Carapã (MS)";"7177"
"5005400";"Maracaju (MS)";"44994"
"5005608";"Miranda (MS)";"27525"
"5005681";"Mundo Novo (MS)";"18103"
"5005707";"Naviraí (MS)";"53188"
"5005806";"Nioaque (MS)";"14092"
"5006002";"Nova Alvorada do Sul (MS)";"20772"
"5006200";"Nova Andradina (MS)";"52625"
"5006259";"Novo Horizonte do Sul (MS)";"4041"
"5006275";"Paraíso das Águas (MS)";"5350"
"5006309";"Paranaíba (MS)";"41755"
"5006358";"Paranhos (MS)";"13852"
"5006408";"Pedro Gomes (MS)";"7683"
"5006606";"Ponta Porã (MS)";"89592"
"5006903";"Porto Murtinho (MS)";"16879"
"5007109";"Ribas do Rio Pardo (MS)";"23881"
"5007208";"Rio Brilhante (MS)";"36144"
"5007307";"Rio Negro (MS)";"4834"
"5007406";"Rio Verde de Mato Grosso (MS)";"19569"
"5007505";"Rochedo (MS)";"5346"
"5007554";"Santa Rita do Pardo (MS)";"7732"
"5007695";"São Gabriel do Oeste (MS)";"25898"
"5007703";"Sete Quedas (MS)";"10790"
"5007802";"Selvíria (MS)";"6482"
"5007901";"Sidrolândia (MS)";"54575"
"5007935";"Sonora (MS)";"18393"
"5007950";"Tacuru (MS)";"11284"
"5007976";"Taquarussu (MS)";"3570"
"5008008";"Terenos (MS)";"20855"
"5008305";"Três Lagoas (MS)";"117477"
"5008404";"Vicentina (MS)";"6041"
"5100102";"Acorizal (MT)";"5269"
"5100201";"Água Boa (MT)";"24501"
"5100250";"Alta Floresta (MT)";"50189"
"5100300";"Alto Araguaia (MT)";"18164"
"5100359";"Alto Boa Vista (MT)";"6466"
"5100409";"Alto Garças (MT)";"11532"
"5100508";"Alto Paraguai (MT)";"10921"
"5100607";"Alto Taquari (MT)";"10246"
"5100805";"Apiacás (MT)";"9694"
"5101001";"Araguaiana (MT)";"3036"
"5101209";"Araguainha (MT)";"931"
"5101258";"Araputanga (MT)";"16223"
"5101308";"Arenápolis (MT)";"9455"
"5101407";"Aripuanã (MT)";"21357"
"5101605";"Barão de Melgaço (MT)";"7872"
"5101704";"Barra do Bugres (MT)";"33644"
"5101803";"Barra do Garças (MT)";"58974"
"5101852";"Bom Jesus do Araguaia (MT)";"6266"
"5101902";"Brasnorte (MT)";"18688"
"5102504";"Cáceres (MT)";"91271"
"5102603";"Campinápolis (MT)";"15386"
"5102637";"Campo Novo do Parecis (MT)";"33551"
"5102678";"Campo Verde (MT)";"39933"
"5102686";"Campos de Júlio (MT)";"6512"
"5102694";"Canabrava do Norte (MT)";"4630"
"5102702";"Canarana (MT)";"20707"
"5102793";"Carlinda (MT)";"10136"
"5102850";"Castanheira (MT)";"8454"
"5103007";"Chapada dos Guimarães (MT)";"19049"
"5103056";"Cláudia (MT)";"11716"
"5103106";"Cocalinho (MT)";"5535"
"5103205";"Colíder (MT)";"32298"
"5103254";"Colniza (MT)";"36161"
"5103304";"Comodoro (MT)";"19932"
"5103353";"Confresa (MT)";"29471"
"5103361";"Conquista D'Oeste (MT)";"3860"
"5103379";"Cotriguaçu (MT)";"18689"
"5103403";"Cuiabá (MT)";"590118"
"5103437";"Curvelândia (MT)";"5049"
"5103452";"Denise (MT)";"9115"
"5103502";"Diamantino (MT)";"21294"
"5103601";"Dom Aquino (MT)";"7977"
"5103700";"Feliz Natal (MT)";"13451"
"5103809";"Figueirópolis D'Oeste (MT)";"3444"
"5103858";"Gaúcha do Norte (MT)";"7296"
"5103908";"General Carneiro (MT)";"5333"
"5103957";"Glória D'Oeste (MT)";"2964"
"5104104";"Guarantã do Norte (MT)";"34500"
"5104203";"Guiratinga (MT)";"14615"
"5104500";"Indiavaí (MT)";"2648"
"5104526";"Ipiranga do Norte (MT)";"7171"
"5104542";"Itanhangá (MT)";"6396"
"5104559";"Itaúba (MT)";"3800"
"5104609";"Itiquira (MT)";"12789"
"5104807";"Jaciara (MT)";"26633"
"5104906";"Jangada (MT)";"7996"
"5105002";"Jauru (MT)";"8776"
"5105101";"Juara (MT)";"33851"
"5105150";"Juína (MT)";"39779"
"5105176";"Juruena (MT)";"14913"
"5105200";"Juscimeira (MT)";"10971"
"5105234";"Lambari D'Oeste (MT)";"5887"
"5105259";"Lucas do Rio Verde (MT)";"61515"
"5105309";"Luciara (MT)";"2043"
"5105507";"Vila Bela da Santíssima Trindade (MT)";"15534"
"5105580";"Marcelândia (MT)";"10422"
"5105606";"Matupá (MT)";"15870"
"5105622";"Mirassol d'Oeste (MT)";"26768"
"5105903";"Nobres (MT)";"14917"
"5106000";"Nortelândia (MT)";"5895"
"5106109";"Nossa Senhora do Livramento (MT)";"12484"
"5106158";"Nova Bandeirantes (MT)";"14473"
"5106174";"Nova Nazaré (MT)";"3655"
"5106182";"Nova Lacerda (MT)";"6338"
"5106190";"Nova Santa Helena (MT)";"3596"
"5106208";"Nova Brasilândia (MT)";"3827"
"5106216";"Nova Canaã do Norte (MT)";"12388"
"5106224";"Nova Mutum (MT)";"42607"
"5106232";"Nova Olímpia (MT)";"19465"
"5106240";"Nova Ubiratã (MT)";"11352"
"5106257";"Nova Xavantina (MT)";"20639"
"5106265";"Novo Mundo (MT)";"8730"
"5106273";"Novo Horizonte do Norte (MT)";"3876"
"5106281";"Novo São Joaquim (MT)";"5066"
"5106299";"Paranaíta (MT)";"10884"
"5106307";"Paranatinga (MT)";"21612"
"5106315";"Novo Santo Antônio (MT)";"2498"
"5106372";"Pedra Preta (MT)";"16965"
"5106422";"Peixoto de Azevedo (MT)";"33630"
"5106455";"Planalto da Serra (MT)";"2604"
"5106505";"Poconé (MT)";"32241"
"5106653";"Pontal do Araguaia (MT)";"6387"
"5106703";"Ponte Branca (MT)";"1560"
"5106752";"Pontes e Lacerda (MT)";"43832"
"5106778";"Porto Alegre do Norte (MT)";"11995"
"5106802";"Porto dos Gaúchos (MT)";"5283"
"5106828";"Porto Esperidião (MT)";"11603"
"5106851";"Porto Estrela (MT)";"2973"
"5107008";"Poxoréu (MT)";"15985"
"5107040";"Primavera do Leste (MT)";"59293"
"5107065";"Querência (MT)";"16512"
"5107107";"São José dos Quatro Marcos (MT)";"18452"
"5107156";"Reserva do Cabaçal (MT)";"2646"
"5107180";"Ribeirão Cascalheira (MT)";"9796"
"5107198";"Ribeirãozinho (MT)";"2320"
"5107206";"Rio Branco (MT)";"5019"
"5107248";"Santa Carmem (MT)";"4360"
"5107263";"Santo Afonso (MT)";"3050"
"5107297";"São José do Povo (MT)";"3908"
"5107305";"São José do Rio Claro (MT)";"19728"
"5107354";"São José do Xingu (MT)";"5416"
"5107404";"São Pedro da Cipa (MT)";"4541"
"5107578";"Rondolândia (MT)";"3854"
"5107602";"Rondonópolis (MT)";"222316"
"5107701";"Rosário Oeste (MT)";"16908"
"5107743";"Santa Cruz do Xingu (MT)";"2421"
"5107750";"Salto do Céu (MT)";"3347"
"5107768";"Santa Rita do Trivelato (MT)";"3231"
"5107776";"Santa Terezinha (MT)";"8049"
"5107792";"Santo Antônio do Leste (MT)";"4875"
"5107800";"Santo Antônio do Leverger (MT)";"18392"
"5107859";"São Félix do Araguaia (MT)";"11290"
"5107875";"Sapezal (MT)";"24305"
"5107883";"Serra Nova Dourada (MT)";"1575"
"5107909";"Sinop (MT)";"135874"
"5107925";"Sorriso (MT)";"85223"
"5107941";"Tabaporã (MT)";"9309"
"5107958";"Tangará da Serra (MT)";"98828"
"5108006";"Tapurah (MT)";"12967"
"5108055";"Terra Nova do Norte (MT)";"9606"
"5108105";"Tesouro (MT)";"3682"
"5108204";"Torixoréu (MT)";"3576"
"5108303";"União do Sul (MT)";"3468"
"5108352";"Vale de São Domingos (MT)";"3041"
"5108402";"Várzea Grande (MT)";"274013"
"5108501";"Vera (MT)";"10901"
"5108600";"Vila Rica (MT)";"24835"
"5108808";"Nova Guarita (MT)";"4457"
"5108857";"Nova Marilândia (MT)";"3159"
"5108907";"Nova Maringá (MT)";"8182"
"5108956";"Nova Monte Verde (MT)";"8822"
"5200050";"Abadia de Goiás (GO)";"8207"
"5200100";"Abadiânia (GO)";"18775"
"5200134";"Acreúna (GO)";"22076"
"5200159";"Adelândia (GO)";"2564"
"5200175";"Água Fria de Goiás (GO)";"5613"
"5200209";"Água Limpa (GO)";"1967"
"5200258";"Águas Lindas de Goiás (GO)";"195810"
"5200308";"Alexânia (GO)";"26770"
"5200506";"Aloândia (GO)";"2071"
"5200555";"Alto Horizonte (GO)";"5784"
"5200605";"Alto Paraíso de Goiás (GO)";"7514"
"5200803";"Alvorada do Norte (GO)";"8645"
"5200829";"Amaralina (GO)";"3754"
"5200852";"Americano do Brasil (GO)";"6018"
"5200902";"Amorinópolis (GO)";"3408"
"5201108";"Anápolis (GO)";"375142"
"5201207";"Anhanguera (GO)";"1126"
"5201306";"Anicuns (GO)";"21746"
"5201405";"Aparecida de Goiânia (GO)";"542090"
"5201454";"Aparecida do Rio Doce (GO)";"2517"
"5201504";"Aporé (GO)";"4143"
"5201603";"Araçu (GO)";"3731"
"5201702";"Aragarças (GO)";"19884"
"5201801";"Aragoiânia (GO)";"9765"
"5202155";"Araguapaz (GO)";"7862"
"5202353";"Arenópolis (GO)";"2957"
"5202502";"Aruanã (GO)";"9138"
"5202601";"Aurilândia (GO)";"3422"
"5202809";"Avelinópolis (GO)";"2494"
"5203104";"Baliza (GO)";"4677"
"5203203";"Barro Alto (GO)";"10435"
"5203302";"Bela Vista de Goiás (GO)";"28514"
"5203401";"Bom Jardim de Goiás (GO)";"8896"
"5203500";"Bom Jesus de Goiás (GO)";"23998"
"5203559";"Bonfinópolis (GO)";"9052"
"5203575";"Bonópolis (GO)";"4143"
"5203609";"Brazabrantes (GO)";"3604"
"5203807";"Britânia (GO)";"5817"
"5203906";"Buriti Alegre (GO)";"9535"
"5203939";"Buriti de Goiás (GO)";"2583"
"5203962";"Buritinópolis (GO)";"3389"
"5204003";"Cabeceiras (GO)";"7935"
"5204102";"Cachoeira Alta (GO)";"12002"
"5204201";"Cachoeira de Goiás (GO)";"1414"
"5204250";"Cachoeira Dourada (GO)";"8355"
"5204300";"Caçu (GO)";"15287"
"5204409";"Caiapônia (GO)";"18505"
"5204508";"Caldas Novas (GO)";"84900"
"5204557";"Caldazinha (GO)";"3703"
"5204607";"Campestre de Goiás (GO)";"3622"
"5204656";"Campinaçu (GO)";"3740"
"5204706";"Campinorte (GO)";"12321"
"5204805";"Campo Alegre de Goiás (GO)";"7149"
"5204854";"Campo Limpo de Goiás (GO)";"7345"
"5204904";"Campos Belos (GO)";"19786"
"5204953";"Campos Verdes (GO)";"3399"
"5205000";"Carmo do Rio Verde (GO)";"9862"
"5205059";"Castelândia (GO)";"3610"
"5205109";"Catalão (GO)";"102393"
"5205208";"Caturaí (GO)";"5041"
"5205307";"Cavalcante (GO)";"9829"
"5205406";"Ceres (GO)";"22155"
"5205455";"Cezarina (GO)";"8386"
"5205471";"Chapadão do Céu (GO)";"9110"
"5205497";"Cidade Ocidental (GO)";"66777"
"5205513";"Cocalzinho de Goiás (GO)";"19583"
"5205521";"Colinas do Sul (GO)";"3529"
"5205703";"Córrego do Ouro (GO)";"2514"
"5205802";"Corumbá de Goiás (GO)";"11086"
"5205901";"Corumbaíba (GO)";"9332"
"5206206";"Cristalina (GO)";"55347"
"5206305";"Cristianópolis (GO)";"3029"
"5206404";"Crixás (GO)";"16893"
"5206503";"Cromínia (GO)";"3606"
"5206602";"Cumari (GO)";"2975"
"5206701";"Damianópolis (GO)";"3389"
"5206800";"Damolândia (GO)";"2935"
"5206909";"Davinópolis (GO)";"2133"
"5207105";"Diorama (GO)";"2547"
"5207253";"Doverlândia (GO)";"7750"
"5207352";"Edealina (GO)";"3809"
"5207402";"Edéia (GO)";"12231"
"5207501";"Estrela do Norte (GO)";"3379"
"5207535";"Faina (GO)";"6947"
"5207600";"Fazenda Nova (GO)";"6070"
"5207808";"Firminópolis (GO)";"12923"
"5207907";"Flores de Goiás (GO)";"15111"
"5208004";"Formosa (GO)";"115789"
"5208103";"Formoso (GO)";"4623"
"5208152";"Gameleira de Goiás (GO)";"3777"
"5208301";"Divinópolis de Goiás (GO)";"4995"
"5208400";"Goianápolis (GO)";"11471"
"5208509";"Goiandira (GO)";"5605"
"5208608";"Goianésia (GO)";"67507"
"5208707";"Goiânia (GO)";"1466105"
"5208806";"Goianira (GO)";"41169"
"5208905";"Goiás (GO)";"24103"
"5209101";"Goiatuba (GO)";"34312"
"5209150";"Gouvelândia (GO)";"5656"
"5209200";"Guapó (GO)";"14482"
"5209291";"Guaraíta (GO)";"2206"
"5209408";"Guarani de Goiás (GO)";"4145"
"5209457";"Guarinos (GO)";"2052"
"5209606";"Heitoraí (GO)";"3757"
"5209705";"Hidrolândia (GO)";"20472"
"5209804";"Hidrolina (GO)";"3852"
"5209903";"Iaciara (GO)";"13675"
"5209937";"Inaciolândia (GO)";"6148"
"5209952";"Indiara (GO)";"15213"
"5210000";"Inhumas (GO)";"52311"
"5210109";"Ipameri (GO)";"26747"
"5210158";"Ipiranga de Goiás (GO)";"2948"
"5210208";"Iporá (GO)";"32242"
"5210307";"Israelândia (GO)";"2910"
"5210406";"Itaberaí (GO)";"40872"
"5210562";"Itaguari (GO)";"4730"
"5210604";"Itaguaru (GO)";"5456"
"5210802";"Itajá (GO)";"4876"
"5210901";"Itapaci (GO)";"21691"
"5211008";"Itapirapuã (GO)";"6312"
"5211206";"Itapuranga (GO)";"26586"
"5211305";"Itarumã (GO)";"6998"
"5211404";"Itauçu (GO)";"9019"
"5211503";"Itumbiara (GO)";"102513"
"5211602";"Ivolândia (GO)";"2554"
"5211701";"Jandaia (GO)";"6254"
"5211800";"Jaraguá (GO)";"48216"
"5211909";"Jataí (GO)";"98128"
"5212006";"Jaupaci (GO)";"3004"
"5212055";"Jesúpolis (GO)";"2476"
"5212105";"Joviânia (GO)";"7468"
"5212204";"Jussara (GO)";"19239"
"5212253";"Lagoa Santa (GO)";"1490"
"5212303";"Leopoldo de Bulhões (GO)";"7773"
"5212501";"Luziânia (GO)";"199615"
"5212600";"Mairipotaba (GO)";"2432"
"5212709";"Mambaí (GO)";"8271"
"5212808";"Mara Rosa (GO)";"10228"
"5212907";"Marzagão (GO)";"2226"
"5212956";"Matrinchã (GO)";"4490"
"5213004";"Maurilândia (GO)";"13379"
"5213053";"Mimoso de Goiás (GO)";"2702"
"5213087";"Minaçu (GO)";"30696"
"5213103";"Mineiros (GO)";"62750"
"5213400";"Moiporá (GO)";"1666"
"5213509";"Monte Alegre de Goiás (GO)";"8464"
"5213707";"Montes Claros de Goiás (GO)";"8236"
"5213756";"Montividiu (GO)";"12566"
"5213772";"Montividiu do Norte (GO)";"4447"
"5213806";"Morrinhos (GO)";"45382"
"5213855";"Morro Agudo de Goiás (GO)";"2351"
"5213905";"Mossâmedes (GO)";"4700"
"5214002";"Mozarlândia (GO)";"15125"
"5214051";"Mundo Novo (GO)";"5661"
"5214101";"Mutunópolis (GO)";"3906"
"5214408";"Nazário (GO)";"8850"
"5214507";"Nerópolis (GO)";"28271"
"5214606";"Niquelândia (GO)";"45913"
"5214705";"Nova América (GO)";"2373"
"5214804";"Nova Aurora (GO)";"2206"
"5214838";"Nova Crixás (GO)";"12810"
"5214861";"Nova Glória (GO)";"8521"
"5214879";"Nova Iguaçu de Goiás (GO)";"2961"
"5214903";"Nova Roma (GO)";"3437"
"5215009";"Nova Veneza (GO)";"9389"
"5215207";"Novo Brasil (GO)";"3242"
"5215231";"Novo Gama (GO)";"110096"
"5215256";"Novo Planalto (GO)";"4387"
"5215306";"Orizona (GO)";"15472"
"5215405";"Ouro Verde de Goiás (GO)";"3971"
"5215504";"Ouvidor (GO)";"6340"
"5215603";"Padre Bernardo (GO)";"32148"
"5215652";"Palestina de Goiás (GO)";"3514"
"5215702";"Palmeiras de Goiás (GO)";"27304"
"5215801";"Palmelo (GO)";"2424"
"5215900";"Palminópolis (GO)";"3667"
"5216007";"Panamá (GO)";"2712"
"5216304";"Paranaiguara (GO)";"9919"
"5216403";"Paraúna (GO)";"11221"
"5216452";"Perolândia (GO)";"3135"
"5216809";"Petrolina de Goiás (GO)";"10548"
"5216908";"Pilar de Goiás (GO)";"2529"
"5217104";"Piracanjuba (GO)";"24885"
"5217203";"Piranhas (GO)";"11022"
"5217302";"Pirenópolis (GO)";"24761"
"5217401";"Pires do Rio (GO)";"31151"
"5217609";"Planaltina (GO)";"88863"
"5217708";"Pontalina (GO)";"17991"
"5218003";"Porangatu (GO)";"45305"
"5218052";"Porteirão (GO)";"3758"
"5218102";"Portelândia (GO)";"4044"
"5218300";"Posse (GO)";"35574"
"5218391";"Professor Jamil (GO)";"3360"
"5218508";"Quirinópolis (GO)";"48508"
"5218607";"Rialma (GO)";"11036"
"5218706";"Rianápolis (GO)";"4828"
"5218789";"Rio Quente (GO)";"4112"
"5218805";"Rio Verde (GO)";"217048"
"5218904";"Rubiataba (GO)";"19994"
"5219001";"Sanclerlândia (GO)";"7798"
"5219100";"Santa Bárbara de Goiás (GO)";"6393"
"5219209";"Santa Cruz de Goiás (GO)";"3048"
"5219258";"Santa Fé de Goiás (GO)";"5309"
"5219308";"Santa Helena de Goiás (GO)";"38743"
"5219357";"Santa Isabel (GO)";"3857"
"5219407";"Santa Rita do Araguaia (GO)";"8218"
"5219456";"Santa Rita do Novo Destino (GO)";"3359"
"5219506";"Santa Rosa de Goiás (GO)";"2626"
"5219605";"Santa Tereza de Goiás (GO)";"3710"
"5219704";"Santa Terezinha de Goiás (GO)";"9622"
"5219712";"Santo Antônio da Barra (GO)";"4780"
"5219738";"Santo Antônio de Goiás (GO)";"5787"
"5219753";"Santo Antônio do Descoberto (GO)";"71887"
"5219803";"São Domingos (GO)";"12585"
"5219902";"São Francisco de Goiás (GO)";"6366"
"5220009";"São João d'Aliança (GO)";"12643"
"5220058";"São João da Paraúna (GO)";"1547"
"5220108";"São Luís de Montes Belos (GO)";"33118"
"5220157";"São Luiz do Norte (GO)";"5071"
"5220207";"São Miguel do Araguaia (GO)";"22684"
"5220264";"São Miguel do Passa Quatro (GO)";"4037"
"5220280";"São Patrício (GO)";"2070"
"5220405";"São Simão (GO)";"19697"
"5220454";"Senador Canedo (GO)";"105459"
"5220504";"Serranópolis (GO)";"8323"
"5220603";"Silvânia (GO)";"20478"
"5220686";"Simolândia (GO)";"6891"
"5220702";"Sítio d'Abadia (GO)";"2998"
"5221007";"Taquaral de Goiás (GO)";"3625"
"5221080";"Teresina de Goiás (GO)";"3363"
"5221197";"Terezópolis de Goiás (GO)";"7634"
"5221304";"Três Ranchos (GO)";"2900"
"5221403";"Trindade (GO)";"121266"
"5221452";"Trombas (GO)";"3571"
"5221502";"Turvânia (GO)";"4818"
"5221551";"Turvelândia (GO)";"5050"
"5221577";"Uirapuru (GO)";"2961"
"5221601";"Uruaçu (GO)";"40082"
"5221700";"Uruana (GO)";"14195"
"5221809";"Urutaí (GO)";"3154"
"5221858";"Valparaíso de Goiás (GO)";"159500"
"5221908";"Varjão (GO)";"3856"
"5222005";"Vianópolis (GO)";"13675"
"5222054";"Vicentinópolis (GO)";"8397"
"5222203";"Vila Boa (GO)";"5731"
"5222302";"Vila Propício (GO)";"5690"
"5300108";"Brasília (DF)";"3039444"
"Fonte: IBGE - Estimativas de População"

"Notas"
"Em 2003:
O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000.

Em 2004:"
"1 - O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000."
"2 - Inclusive 4 municípios com instalação prevista para 1º de janeiro de 2005: Aroeiras do Itaim (PI), Figueirão (MS), Ipiranga do Norte (MT) e Itanhangá (MT).

Em 2008:
Inclusive o Município de Nazária - PI, com previsão de instalação em 1º de janeiro de 2009.

Em 2009:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Uruará-PA é de 59.881 habitantes. Processo Judicial nº 2008.39.03.000085-6.

Em 2011:"
"1 - A população do Brasil difere em 2.791 pessoas (192.379.287 pessoas) em relação àquela divulgada no D.O.U em 31/08/2011 (192.376.496 pessoas) em decorrência do critério de arredondamento para números inteiros, a ser adotado a partir deste ano."
"2 - O Município de Santarém-PB, código 13653, passou a ser denominado oficialmente de Joca Claudino-PB a partir de 23/11/2010, por força de Lei Municipal nº 049/2010."
"3 - o Município de Campo de Santana-PB, código 16409, passou a ser denominado oficialmente de Tacima-PB a partir de 30/12/2009, por força de Lei Complementar nº 016/2009.

Em 2012:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Brasil Novo-PA é de 17.960 habitantes. Processo Judicial nº 1-28.2012.4.01.3903."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Municípios instalados em 1º de janeiro de 2013.

Em 2013:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011 4.01.3902 Seção Judiciária de Itaituba-PA.

Em 2014:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"2 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.

Em 2015:"
"1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
