"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"4304689";"Capela de Santana (RS)";"11375"
"4304697";"Capitão (RS)";"2763"
"4304705";"Carazinho (RS)";"62193"
"4304713";"Caraá (RS)";"7918"
"4304804";"Carlos Barbosa (RS)";"27835"
"4304853";"Carlos Gomes (RS)";"1560"
"4304903";"Casca (RS)";"9059"
"4304952";"Caseiros (RS)";"3174"
"4305009";"Catuípe (RS)";"9367"
"4305108";"Caxias do Sul (RS)";"479236"
"4305116";"Centenário (RS)";"3021"
"4305124";"Cerrito (RS)";"6461"
"4305132";"Cerro Branco (RS)";"4681"
"4305157";"Cerro Grande (RS)";"2443"
"4305173";"Cerro Grande do Sul (RS)";"11377"
"4305207";"Cerro Largo (RS)";"14024"
"4305306";"Chapada (RS)";"9605"
"4305355";"Charqueadas (RS)";"38599"
"4305371";"Charrua (RS)";"3493"
"4305405";"Chiapetta (RS)";"4043"
"4305439";"Chuí (RS)";"6413"
"4305447";"Chuvisca (RS)";"5292"
"4305454";"Cidreira (RS)";"14511"
"4305504";"Ciríaco (RS)";"4993"
"4305587";"Colinas (RS)";"2499"
"4305603";"Colorado (RS)";"3499"
"4305702";"Condor (RS)";"6826"
"4305801";"Constantina (RS)";"10101"
"4305835";"Coqueiro Baixo (RS)";"1560"
"4305850";"Coqueiros do Sul (RS)";"2467"
"4305871";"Coronel Barros (RS)";"2556"
"4305900";"Coronel Bicaco (RS)";"7801"
"4305934";"Coronel Pilar (RS)";"1734"
"4305959";"Cotiporã (RS)";"4004"
"4305975";"Coxilha (RS)";"2880"
"4306007";"Crissiumal (RS)";"14233"
"4306056";"Cristal (RS)";"7792"
"4306072";"Cristal do Sul (RS)";"2918"
"4306106";"Cruz Alta (RS)";"63615"
"4306130";"Cruzaltense (RS)";"2077"
"4306205";"Cruzeiro do Sul (RS)";"12215"
"4306304";"David Canabarro (RS)";"4842"
"4306320";"Derrubadas (RS)";"3125"
"4306353";"Dezesseis de Novembro (RS)";"2769"
"4306379";"Dilermando de Aguiar (RS)";"3133"
"4306403";"Dois Irmãos (RS)";"30472"
"4306429";"Dois Irmãos das Missões (RS)";"2166"
"4306452";"Dois Lajeados (RS)";"3424"
"4306502";"Dom Feliciano (RS)";"15224"
"4306551";"Dom Pedro de Alcântara (RS)";"2618"
"4306601";"Dom Pedrito (RS)";"39853"
"4306700";"Dona Francisca (RS)";"3352"
"4306734";"Doutor Maurício Cardoso (RS)";"5154"
"4306759";"Doutor Ricardo (RS)";"2074"
"4306767";"Eldorado do Sul (RS)";"38199"
"4306809";"Encantado (RS)";"22009"
"4306908";"Encruzilhada do Sul (RS)";"25801"
"4306924";"Engenho Velho (RS)";"1367"
"4306932";"Entre-Ijuís (RS)";"9008"
"4306957";"Entre Rios do Sul (RS)";"3052"
"4306973";"Erebango (RS)";"3065"
"4307005";"Erechim (RS)";"102906"
"4307054";"Ernestina (RS)";"3211"
"4307104";"Herval (RS)";"6978"
"4307203";"Erval Grande (RS)";"5188"
"4307302";"Erval Seco (RS)";"7715"
"4307401";"Esmeralda (RS)";"3307"
"4307450";"Esperança do Sul (RS)";"3224"
"4307500";"Espumoso (RS)";"15826"
"4307559";"Estação (RS)";"6165"
"4307609";"Estância Velha (RS)";"46877"
"4307708";"Esteio (RS)";"84114"
"4307807";"Estrela (RS)";"32950"
"4307815";"Estrela Velha (RS)";"3744"
"4307831";"Eugênio de Castro (RS)";"2721"
"4307864";"Fagundes Varela (RS)";"2716"
"4307906";"Farroupilha (RS)";"69066"
"4308003";"Faxinal do Soturno (RS)";"6868"
"4308052";"Faxinalzinho (RS)";"2538"
"4308078";"Fazenda Vilanova (RS)";"4148"
"4308102";"Feliz (RS)";"13208"
"4308201";"Flores da Cunha (RS)";"29405"
"4308250";"Floriano Peixoto (RS)";"1972"
"4308300";"Fontoura Xavier (RS)";"10861"
"4308409";"Formigueiro (RS)";"7074"
"4308433";"Forquetinha (RS)";"2523"
"4308458";"Fortaleza dos Valos (RS)";"4603"
"4308508";"Frederico Westphalen (RS)";"30699"
"4308607";"Garibaldi (RS)";"33384"
"4308656";"Garruchos (RS)";"3200"
"4308706";"Gaurama (RS)";"5897"
"4308805";"General Câmara (RS)";"8668"
"4308854";"Gentil (RS)";"1708"
"4308904";"Getúlio Vargas (RS)";"16648"
"4309001";"Giruá (RS)";"17132"
"4309050";"Glorinha (RS)";"7588"
"4309100";"Gramado (RS)";"34832"
"4309126";"Gramado dos Loureiros (RS)";"2258"
"4309159";"Gramado Xavier (RS)";"4232"
"4309209";"Gravataí (RS)";"273742"
"4309258";"Guabiju (RS)";"1606"
"4309308";"Guaíba (RS)";"99186"
"4309407";"Guaporé (RS)";"24677"
"4309506";"Guarani das Missões (RS)";"8114"
"4309555";"Harmonia (RS)";"4630"
"4309571";"Herveiras (RS)";"3067"
"4309605";"Horizontina (RS)";"19286"
"4309654";"Hulha Negra (RS)";"6521"
"4309704";"Humaitá (RS)";"4998"
"4309753";"Ibarama (RS)";"4518"
"4309803";"Ibiaçá (RS)";"4847"
"4309902";"Ibiraiaras (RS)";"7449"
"4309951";"Ibirapuitã (RS)";"4159"
"4310009";"Ibirubá (RS)";"20300"
"4310108";"Igrejinha (RS)";"34630"
"4310207";"Ijuí (RS)";"83089"
"4310306";"Ilópolis (RS)";"4205"
"4310330";"Imbé (RS)";"20294"
"4310363";"Imigrante (RS)";"3152"
"4310405";"Independência (RS)";"6625"
"4310413";"Inhacorá (RS)";"2315"
"4310439";"Ipê (RS)";"6448"
"4310462";"Ipiranga do Sul (RS)";"1978"
"4310504";"Iraí (RS)";"7969"
"4310538";"Itaara (RS)";"5357"
"4310553";"Itacurubi (RS)";"3552"
"4310579";"Itapuca (RS)";"2309"
"4310603";"Itaqui (RS)";"39049"
"4310652";"Itati (RS)";"2592"
"4310702";"Itatiba do Sul (RS)";"3944"
"4310751";"Ivorá (RS)";"2118"
"4310801";"Ivoti (RS)";"22270"
"4310850";"Jaboticaba (RS)";"4099"
"4310876";"Jacuizinho (RS)";"2656"
"4310900";"Jacutinga (RS)";"3709"
"4311007";"Jaguarão (RS)";"28230"
"4311106";"Jaguari (RS)";"11551"
"4311122";"Jaquirana (RS)";"4110"
"4311130";"Jari (RS)";"3650"
"4311155";"Jóia (RS)";"8668"
"4311205";"Júlio de Castilhos (RS)";"20032"
"4311239";"Lagoa Bonita do Sul (RS)";"2839"
"4311254";"Lagoão (RS)";"6504"
"4311270";"Lagoa dos Três Cantos (RS)";"1649"
"4311304";"Lagoa Vermelha (RS)";"28443"
"4311403";"Lajeado (RS)";"79172"
"4311429";"Lajeado do Bugre (RS)";"2592"
"4311502";"Lavras do Sul (RS)";"7820"
"4311601";"Liberato Salzano (RS)";"5718"
"4311627";"Lindolfo Collor (RS)";"5719"
"4311643";"Linha Nova (RS)";"1707"
"4311700";"Machadinho (RS)";"5645"
"4311718";"Maçambará (RS)";"4814"
"4311734";"Mampituba (RS)";"3081"
"4311759";"Manoel Viana (RS)";"7372"
"4311775";"Maquiné (RS)";"7028"
"4311791";"Maratá (RS)";"2668"
"4311809";"Marau (RS)";"40629"
"4311908";"Marcelino Ramos (RS)";"4982"
"4311981";"Mariana Pimentel (RS)";"3926"
"4312005";"Mariano Moro (RS)";"2200"
"4312054";"Marques de Souza (RS)";"4163"
"4312104";"Mata (RS)";"5141"
"4312138";"Mato Castelhano (RS)";"2571"
"4312153";"Mato Leitão (RS)";"4240"
"4312179";"Mato Queimado (RS)";"1789"
"4312203";"Maximiliano de Almeida (RS)";"4834"
"4312252";"Minas do Leão (RS)";"8035"
"4312302";"Miraguaí (RS)";"4978"
"4312351";"Montauri (RS)";"1551"
"4312377";"Monte Alegre dos Campos (RS)";"3243"
"4312385";"Monte Belo do Sul (RS)";"2696"
"4312401";"Montenegro (RS)";"63551"
"4312427";"Mormaço (RS)";"2968"
"4312443";"Morrinhos do Sul (RS)";"3179"
"4312450";"Morro Redondo (RS)";"6548"
"4312476";"Morro Reuter (RS)";"6143"
"4312500";"Mostardas (RS)";"12758"
"4312609";"Muçum (RS)";"4998"
"4312617";"Muitos Capões (RS)";"3147"
"4312625";"Muliterno (RS)";"1899"
"4312658";"Não-Me-Toque (RS)";"17094"
"4312674";"Nicolau Vergueiro (RS)";"1754"
"4312708";"Nonoai (RS)";"12270"
"4312757";"Nova Alvorada (RS)";"3457"
"4312807";"Nova Araçá (RS)";"4429"
"4312906";"Nova Bassano (RS)";"9540"
"4312955";"Nova Boa Vista (RS)";"1942"
"4313003";"Nova Bréscia (RS)";"3337"
"4313011";"Nova Candelária (RS)";"2810"
"4313037";"Nova Esperança do Sul (RS)";"5087"
"4313060";"Nova Hartz (RS)";"20225"
"4313086";"Nova Pádua (RS)";"2563"
"4313102";"Nova Palma (RS)";"6597"
"4313201";"Nova Petrópolis (RS)";"20549"
"4313300";"Nova Prata (RS)";"25315"
"4313334";"Nova Ramada (RS)";"2428"
"4313359";"Nova Roma do Sul (RS)";"3584"
"4313375";"Nova Santa Rita (RS)";"26086"
"4313391";"Novo Cabrais (RS)";"4107"
"4313409";"Novo Hamburgo (RS)";"249113"
"4313425";"Novo Machado (RS)";"3791"
"4313441";"Novo Tiradentes (RS)";"2316"
"4313466";"Novo Xingu (RS)";"1793"
"4313490";"Novo Barreiro (RS)";"4171"
"4313508";"Osório (RS)";"44190"
"4313607";"Paim Filho (RS)";"4196"
"4313656";"Palmares do Sul (RS)";"11431"
"4313706";"Palmeira das Missões (RS)";"34907"
"4313805";"Palmitinho (RS)";"7177"
"4313904";"Panambi (RS)";"41473"
"4313953";"Pantano Grande (RS)";"9887"
"4314001";"Paraí (RS)";"7357"
"4314027";"Paraíso do Sul (RS)";"7662"
"4314035";"Pareci Novo (RS)";"3743"
"4314050";"Parobé (RS)";"55893"
"4314068";"Passa Sete (RS)";"5523"
"4314076";"Passo do Sobrado (RS)";"6402"
"4314100";"Passo Fundo (RS)";"197798"
"4314134";"Paulo Bento (RS)";"2302"
"4314159";"Paverama (RS)";"8461"
"4314175";"Pedras Altas (RS)";"2181"
"4314209";"Pedro Osório (RS)";"8005"
"4314308";"Pejuçara (RS)";"4049"
"4314407";"Pelotas (RS)";"343651"
"4314423";"Picada Café (RS)";"5564"
"4314456";"Pinhal (RS)";"2613"
"4314464";"Pinhal da Serra (RS)";"2115"
"4314472";"Pinhal Grande (RS)";"4552"
"4314498";"Pinheirinho do Vale (RS)";"4783"
"4314506";"Pinheiro Machado (RS)";"12944"
"4314548";"Pinto Bandeira (RS)";"2847"
"4314555";"Pirapó (RS)";"2651"
"4314605";"Piratini (RS)";"20757"
"4314704";"Planalto (RS)";"10650"
"4314753";"Poço das Antas (RS)";"2108"
"4314779";"Pontão (RS)";"3988"
"4314787";"Ponte Preta (RS)";"1717"
"4314803";"Portão (RS)";"34353"
"4314902";"Porto Alegre (RS)";"1481019"
"4315008";"Porto Lucena (RS)";"5269"
"4315057";"Porto Mauá (RS)";"2546"
"4315073";"Porto Vera Cruz (RS)";"1704"
"4315107";"Porto Xavier (RS)";"10737"
"4315131";"Pouso Novo (RS)";"1832"
"4315149";"Presidente Lucena (RS)";"2729"
"4315156";"Progresso (RS)";"6376"
"4315172";"Protásio Alves (RS)";"2037"
"4315206";"Putinga (RS)";"4172"
"4315305";"Quaraí (RS)";"23555"
"4315313";"Quatro Irmãos (RS)";"1852"
"4315321";"Quevedos (RS)";"2820"
"4315354";"Quinze de Novembro (RS)";"3819"
"4315404";"Redentora (RS)";"11108"
"4315453";"Relvado (RS)";"2191"
"4315503";"Restinga Sêca (RS)";"16324"
"4315552";"Rio dos Índios (RS)";"3366"
"4315602";"Rio Grande (RS)";"208641"
"4315701";"Rio Pardo (RS)";"38968"
"4315750";"Riozinho (RS)";"4590"
"4315800";"Roca Sales (RS)";"11040"
"4315909";"Rodeio Bonito (RS)";"5961"
"4315958";"Rolador (RS)";"2528"
"4316006";"Rolante (RS)";"20819"
"4316105";"Ronda Alta (RS)";"10675"
"4316204";"Rondinha (RS)";"5520"
"4316303";"Roque Gonzales (RS)";"7267"
"4316402";"Rosário do Sul (RS)";"40750"
"4316428";"Sagrada Família (RS)";"2676"
"4316436";"Saldanha Marinho (RS)";"2862"
"4316451";"Salto do Jacuí (RS)";"12460"
"4316477";"Salvador das Missões (RS)";"2773"
"4316501";"Salvador do Sul (RS)";"7377"
"4316600";"Sananduva (RS)";"16189"
"4316709";"Santa Bárbara do Sul (RS)";"8742"
"4316733";"Santa Cecília do Sul (RS)";"1696"
"4316758";"Santa Clara do Sul (RS)";"6235"
"4316808";"Santa Cruz do Sul (RS)";"126775"
"4316907";"Santa Maria (RS)";"277309"
"4316956";"Santa Maria do Herval (RS)";"6344"
"4316972";"Santa Margarida do Sul (RS)";"2507"
"4317004";"Santana da Boa Vista (RS)";"8424"
"4317103";"Sant'Ana do Livramento (RS)";"82631"
"4317202";"Santa Rosa (RS)";"72504"
"4317251";"Santa Tereza (RS)";"1780"
"4317301";"Santa Vitória do Palmar (RS)";"31352"
"4317400";"Santiago (RS)";"50647"
"4317509";"Santo Ângelo (RS)";"79040"
"4317558";"Santo Antônio do Palma (RS)";"2197"
"4317608";"Santo Antônio da Patrulha (RS)";"42160"
"4317707";"Santo Antônio das Missões (RS)";"11111"
"4317756";"Santo Antônio do Planalto (RS)";"2058"
"4317806";"Santo Augusto (RS)";"14341"
"4317905";"Santo Cristo (RS)";"14747"
"4317954";"Santo Expedito do Sul (RS)";"2476"
"4318002";"São Borja (RS)";"62897"
"4318051";"São Domingos do Sul (RS)";"3073"
"4318101";"São Francisco de Assis (RS)";"19437"
"4318200";"São Francisco de Paula (RS)";"21617"
"4318309";"São Gabriel (RS)";"62874"
"4318408";"São Jerônimo (RS)";"23649"
"4318424";"São João da Urtiga (RS)";"4836"
"4318432";"São João do Polêsine (RS)";"2649"
"4318440";"São Jorge (RS)";"2844"
"4318457";"São José das Missões (RS)";"2725"
"4318465";"São José do Herval (RS)";"2172"
"4318481";"São José do Hortêncio (RS)";"4504"
"4318499";"São José do Inhacorá (RS)";"2212"
"4318507";"São José do Norte (RS)";"27095"
"4318606";"São José do Ouro (RS)";"7117"
"4318614";"São José do Sul (RS)";"2279"
"4318622";"São José dos Ausentes (RS)";"3483"
"4318705";"São Leopoldo (RS)";"229678"
"4318804";"São Lourenço do Sul (RS)";"44561"
"4318903";"São Luiz Gonzaga (RS)";"35123"
"4319000";"São Marcos (RS)";"21286"
"4319109";"São Martinho (RS)";"5799"
"4319125";"São Martinho da Serra (RS)";"3308"
"4319158";"São Miguel das Missões (RS)";"7742"
"4319208";"São Nicolau (RS)";"5704"
"4319307";"São Paulo das Missões (RS)";"6313"
"4319356";"São Pedro da Serra (RS)";"3612"
"4319364";"São Pedro das Missões (RS)";"1991"
"4319372";"São Pedro do Butiá (RS)";"2987"
"4319406";"São Pedro do Sul (RS)";"16775"
"4319505";"São Sebastião do Caí (RS)";"24825"
"4319604";"São Sepé (RS)";"24418"
"4319703";"São Valentim (RS)";"3600"
"4319711";"São Valentim do Sul (RS)";"2261"
"4319737";"São Valério do Sul (RS)";"2756"
"4319752";"São Vendelino (RS)";"2140"
"4319802";"São Vicente do Sul (RS)";"8802"
"4319901";"Sapiranga (RS)";"79946"
"4320008";"Sapucaia do Sul (RS)";"138933"
"4320107";"Sarandi (RS)";"23222"
"4320206";"Seberi (RS)";"11154"
"4320230";"Sede Nova (RS)";"3057"
"4320263";"Segredo (RS)";"7409"
"4320305";"Selbach (RS)";"5143"
"4320321";"Senador Salgado Filho (RS)";"2882"
"4320354";"Sentinela do Sul (RS)";"5507"
"4320404";"Serafina Corrêa (RS)";"16004"
"4320453";"Sério (RS)";"2216"
"4320503";"Sertão (RS)";"6116"
"4320552";"Sertão Santana (RS)";"6282"
"4320578";"Sete de Setembro (RS)";"2123"
"4320602";"Severiano de Almeida (RS)";"3879"
"4320651";"Silveira Martins (RS)";"2484"
"4320677";"Sinimbu (RS)";"10404"
"4320701";"Sobradinho (RS)";"14982"
"4320800";"Soledade (RS)";"31313"
"4320859";"Tabaí (RS)";"4494"
"4320909";"Tapejara (RS)";"21809"
"4321006";"Tapera (RS)";"10809"
"4321105";"Tapes (RS)";"17390"
"4321204";"Taquara (RS)";"57396"
"4321303";"Taquari (RS)";"27168"
"4321329";"Taquaruçu do Sul (RS)";"3096"
"4321352";"Tavares (RS)";"5561"
"4321402";"Tenente Portela (RS)";"14023"
"4321436";"Terra de Areia (RS)";"10711"
"4321451";"Teutônia (RS)";"30518"
"4321469";"Tio Hugo (RS)";"2930"
"4321477";"Tiradentes do Sul (RS)";"6338"
"4321493";"Toropi (RS)";"2978"
"4321501";"Torres (RS)";"37342"
"4321600";"Tramandaí (RS)";"46962"
"4321626";"Travesseiro (RS)";"2390"
"4321634";"Três Arroios (RS)";"2862"
"4321667";"Três Cachoeiras (RS)";"10859"
"4321709";"Três Coroas (RS)";"26348"
"4321808";"Três de Maio (RS)";"24491"
"4321832";"Três Forquilhas (RS)";"2910"
"4321857";"Três Palmeiras (RS)";"4464"
"4321907";"Três Passos (RS)";"24640"
"4321956";"Trindade do Sul (RS)";"5961"
"4322004";"Triunfo (RS)";"28084"
"4322103";"Tucunduva (RS)";"5979"
"4322152";"Tunas (RS)";"4595"
"4322186";"Tupanci do Sul (RS)";"1578"
"4322202";"Tupanciretã (RS)";"23615"
"4322251";"Tupandi (RS)";"4421"
"4322301";"Tuparendi (RS)";"8533"
"4322327";"Turuçu (RS)";"3590"
"4322343";"Ubiretama (RS)";"2248"
"4322350";"União da Serra (RS)";"1393"
"4322376";"Unistalda (RS)";"2474"
"4322400";"Uruguaiana (RS)";"129720"
"4322509";"Vacaria (RS)";"65135"
"4322525";"Vale Verde (RS)";"3448"
"4322533";"Vale do Sol (RS)";"11689"
"4322541";"Vale Real (RS)";"5594"
"4322558";"Vanini (RS)";"2094"
"4322608";"Venâncio Aires (RS)";"70179"
"4322707";"Vera Cruz (RS)";"25866"
"4322806";"Veranópolis (RS)";"24885"
"4322855";"Vespasiano Corrêa (RS)";"1966"
"4322905";"Viadutos (RS)";"5237"
"4323002";"Viamão (RS)";"252872"
"4323101";"Vicente Dutra (RS)";"5187"
"4323200";"Victor Graeff (RS)";"3060"
"4323309";"Vila Flores (RS)";"3373"
"4323358";"Vila Lângaro (RS)";"2189"
"4323408";"Vila Maria (RS)";"4400"
"4323457";"Vila Nova do Sul (RS)";"4368"
"4323507";"Vista Alegre (RS)";"2882"
"4323606";"Vista Alegre do Prata (RS)";"1612"
"4323705";"Vista Gaúcha (RS)";"2877"
"4323754";"Vitória das Missões (RS)";"3442"
"4323770";"Westfália (RS)";"2965"
"4323804";"Xangri-lá (RS)";"14430"
"5000203";"Água Clara (MS)";"14734"
"5000252";"Alcinópolis (MS)";"5114"
"5000609";"Amambai (MS)";"38030"
"5000708";"Anastácio (MS)";"24852"
"5000807";"Anaurilândia (MS)";"8885"
"5000856";"Angélica (MS)";"10304"
"5000906";"Antônio João (MS)";"8744"
"5001003";"Aparecida do Taboado (MS)";"24745"
"5001102";"Aquidauana (MS)";"47323"
"5001243";"Aral Moreira (MS)";"11586"
"5001508";"Bandeirantes (MS)";"6783"
"5001904";"Bataguassu (MS)";"22084"
"5002001";"Batayporã (MS)";"11228"
"5002100";"Bela Vista (MS)";"24223"
"5002159";"Bodoquena (MS)";"7859"
"5002209";"Bonito (MS)";"21267"
"5002308";"Brasilândia (MS)";"11884"
"5002407";"Caarapó (MS)";"28867"
"5002605";"Camapuã (MS)";"13712"
"5002704";"Campo Grande (MS)";"863982"
"5002803";"Caracol (MS)";"5906"
"5002902";"Cassilândia (MS)";"21685"
"5002951";"Chapadão do Sul (MS)";"23284"
"5003108";"Corguinho (MS)";"5622"
"5003157";"Coronel Sapucaia (MS)";"14916"
"5003207";"Corumbá (MS)";"109294"
"5003256";"Costa Rica (MS)";"19835"
"5003306";"Coxim (MS)";"33231"
"5003454";"Deodápolis (MS)";"12712"
"5003488";"Dois Irmãos do Buriti (MS)";"11049"
"5003504";"Douradina (MS)";"5775"
"5003702";"Dourados (MS)";"215486"
"5003751";"Eldorado (MS)";"12176"
"5003801";"Fátima do Sul (MS)";"19200"
"5003900";"Figueirão (MS)";"3020"
"5004007";"Glória de Dourados (MS)";"9976"
"5004106";"Guia Lopes da Laguna (MS)";"10063"
"5004304";"Iguatemi (MS)";"15738"
"5004403";"Inocência (MS)";"7641"
"5004502";"Itaporã (MS)";"23220"
"5004601";"Itaquiraí (MS)";"20401"
"5004700";"Ivinhema (MS)";"22975"
"5004809";"Japorã (MS)";"8702"
"5004908";"Jaraguari (MS)";"6940"
"5005004";"Jardim (MS)";"25617"
"5005103";"Jateí (MS)";"4031"
"5005152";"Juti (MS)";"6476"
"5005202";"Ladário (MS)";"22228"
"5005251";"Laguna Carapã (MS)";"7097"
"5005400";"Maracaju (MS)";"44042"
"5005608";"Miranda (MS)";"27316"
"5005681";"Mundo Novo (MS)";"17994"
"5005707";"Naviraí (MS)";"52367"
"5005806";"Nioaque (MS)";"14162"
"5006002";"Nova Alvorada do Sul (MS)";"20217"
"5006200";"Nova Andradina (MS)";"51764"
"5006259";"Novo Horizonte do Sul (MS)";"4173"
"5006275";"Paraíso das Águas (MS)";"5251"
"5006309";"Paranaíba (MS)";"41626"
"5006358";"Paranhos (MS)";"13674"
"5006408";"Pedro Gomes (MS)";"7738"
"5006606";"Ponta Porã (MS)";"88164"
"5006903";"Porto Murtinho (MS)";"16686"
"5007109";"Ribas do Rio Pardo (MS)";"23526"
"5007208";"Rio Brilhante (MS)";"35465"
"5007307";"Rio Negro (MS)";"4871"
"5007406";"Rio Verde de Mato Grosso (MS)";"19515"
"5007505";"Rochedo (MS)";"5300"
"5007554";"Santa Rita do Pardo (MS)";"7682"
"5007695";"São Gabriel do Oeste (MS)";"25443"
"5007703";"Sete Quedas (MS)";"10811"
"5007802";"Selvíria (MS)";"6469"
"5007901";"Sidrolândia (MS)";"52975"
"5007935";"Sonora (MS)";"17941"
"5007950";"Tacuru (MS)";"11160"
"5007976";"Taquarussu (MS)";"3570"
"5008008";"Terenos (MS)";"20387"
"5008305";"Três Lagoas (MS)";"115561"
"5008404";"Vicentina (MS)";"6034"
"5100102";"Acorizal (MT)";"5301"
"5100201";"Água Boa (MT)";"24032"
"5100250";"Alta Floresta (MT)";"50082"
"5100300";"Alto Araguaia (MT)";"17841"
"5100359";"Alto Boa Vista (MT)";"6308"
"5100409";"Alto Garças (MT)";"11383"
"5100508";"Alto Paraguai (MT)";"10814"
"5100607";"Alto Taquari (MT)";"9963"
"5100805";"Apiacás (MT)";"9551"
"5101001";"Araguaiana (MT)";"3059"
"5101209";"Araguainha (MT)";"953"
"5101258";"Araputanga (MT)";"16109"
"5101308";"Arenápolis (MT)";"9576"
"5101407";"Aripuanã (MT)";"21011"
"5101605";"Barão de Melgaço (MT)";"7886"
"5101704";"Barra do Bugres (MT)";"33334"
"5101803";"Barra do Garças (MT)";"58690"
"5101852";"Bom Jesus do Araguaia (MT)";"6144"
"5101902";"Brasnorte (MT)";"18258"
"5102504";"Cáceres (MT)";"90881"
"5102603";"Campinápolis (MT)";"15252"
"5102637";"Campo Novo do Parecis (MT)";"32778"
"5102678";"Campo Verde (MT)";"38814"
"5102686";"Campos de Júlio (MT)";"6336"
"5102694";"Canabrava do Norte (MT)";"4654"
"5102702";"Canarana (MT)";"20461"
"5102793";"Carlinda (MT)";"10258"
"5102850";"Castanheira (MT)";"8429"
"5103007";"Chapada dos Guimarães (MT)";"18906"
"5103056";"Cláudia (MT)";"11632"
"5103106";"Cocalinho (MT)";"5533"
"5103205";"Colíder (MT)";"32120"
"5103254";"Colniza (MT)";"34885"
"5103304";"Comodoro (MT)";"19702"
"5103353";"Confresa (MT)";"28913"
"5103361";"Conquista D'Oeste (MT)";"3799"
"5103379";"Cotriguaçu (MT)";"18209"
"5103403";"Cuiabá (MT)";"585367"
"5103437";"Curvelândia (MT)";"5028"
"5103452";"Denise (MT)";"9040"
"5103502";"Diamantino (MT)";"21180"
"5103601";"Dom Aquino (MT)";"8009"
"5103700";"Feliz Natal (MT)";"13127"
"5103809";"Figueirópolis D'Oeste (MT)";"3492"
"5103858";"Gaúcha do Norte (MT)";"7167"
"5103908";"General Carneiro (MT)";"5286"
"5103957";"Glória D'Oeste (MT)";"2986"
"5104104";"Guarantã do Norte (MT)";"34218"
"5104203";"Guiratinga (MT)";"14525"
"5104500";"Indiavaí (MT)";"2624"
"5104526";"Ipiranga do Norte (MT)";"6903"
"5104542";"Itanhangá (MT)";"6252"
"5104559";"Itaúba (MT)";"3905"
"5104609";"Itiquira (MT)";"12620"
"5104807";"Jaciara (MT)";"26519"
"5104906";"Jangada (MT)";"7961"
"5105002";"Jauru (MT)";"9003"
"5105101";"Juara (MT)";"33731"
"5105150";"Juína (MT)";"39734"
"5105176";"Juruena (MT)";"14430"
"5105200";"Juscimeira (MT)";"11039"
"5105234";"Lambari D'Oeste (MT)";"5831"
"5105259";"Lucas do Rio Verde (MT)";"59436"
"5105309";"Luciara (MT)";"2068"
"5105507";"Vila Bela da Santíssima Trindade (MT)";"15406"
"5105580";"Marcelândia (MT)";"10639"
"5105606";"Matupá (MT)";"15654"
"5105622";"Mirassol d'Oeste (MT)";"26596"
"5105903";"Nobres (MT)";"14938"
"5106000";"Nortelândia (MT)";"5971"
"5106109";"Nossa Senhora do Livramento (MT)";"12518"
"5106158";"Nova Bandeirantes (MT)";"14106"
"5106174";"Nova Nazaré (MT)";"3574"
"5106182";"Nova Lacerda (MT)";"6231"
"5106190";"Nova Santa Helena (MT)";"3581"
"5106208";"Nova Brasilândia (MT)";"3931"
"5106216";"Nova Canaã do Norte (MT)";"12355"
"5106224";"Nova Mutum (MT)";"41178"
"5106232";"Nova Olímpia (MT)";"19218"
"5106240";"Nova Ubiratã (MT)";"11074"
"5106257";"Nova Xavantina (MT)";"20519"
"5106265";"Novo Mundo (MT)";"8549"
"5106273";"Novo Horizonte do Norte (MT)";"3862"
"5106281";"Novo São Joaquim (MT)";"5200"
"5106299";"Paranaíta (MT)";"10864"
"5106307";"Paranatinga (MT)";"21317"
"5106315";"Novo Santo Antônio (MT)";"2434"
"5106372";"Pedra Preta (MT)";"16811"
"5106422";"Peixoto de Azevedo (MT)";"33296"
"5106455";"Planalto da Serra (MT)";"2620"
"5106505";"Poconé (MT)";"32205"
"5106653";"Pontal do Araguaia (MT)";"6259"
"5106703";"Ponte Branca (MT)";"1588"
"5106752";"Pontes e Lacerda (MT)";"43538"
"5106778";"Porto Alegre do Norte (MT)";"11837"
"5106802";"Porto dos Gaúchos (MT)";"5308"
"5106828";"Porto Esperidião (MT)";"11535"
"5106851";"Porto Estrela (MT)";"3064"
"5107008";"Poxoréu (MT)";"16209"
"5107040";"Primavera do Leste (MT)";"58370"
"5107065";"Querência (MT)";"16061"
"5107107";"São José dos Quatro Marcos (MT)";"18536"
"5107156";"Reserva do Cabaçal (MT)";"2638"
"5107180";"Ribeirão Cascalheira (MT)";"9681"
"5107198";"Ribeirãozinho (MT)";"2306"
"5107206";"Rio Branco (MT)";"5028"
"5107248";"Santa Carmem (MT)";"4326"
"5107263";"Santo Afonso (MT)";"3044"
"5107297";"São José do Povo (MT)";"3869"
"5107305";"São José do Rio Claro (MT)";"19395"
"5107354";"São José do Xingu (MT)";"5396"
"5107404";"São Pedro da Cipa (MT)";"4493"
"5107578";"Rondolândia (MT)";"3823"
"5107602";"Rondonópolis (MT)";"218899"
"5107701";"Rosário Oeste (MT)";"17016"
"5107743";"Santa Cruz do Xingu (MT)";"2353"
"5107750";"Salto do Céu (MT)";"3423"
"5107768";"Santa Rita do Trivelato (MT)";"3135"
